station_complex,month,day_type,ridership,lines
"Prospect Av (2,5)",1,weekday,84279.66666666667,"2,5"
"Prospect Av (2,5)",1,weekend,15612.666666666666,"2,5"
"Prospect Av (2,5)",2,weekday,84971.0,"2,5"
"Prospect Av (2,5)",2,weekend,14172.666666666666,"2,5"
"Prospect Av (2,5)",3,weekday,101371.66666666667,"2,5"
"Prospect Av (2,5)",3,weekend,16482.333333333332,"2,5"
"Prospect Av (2,5)",4,weekday,89694.0,"2,5"
"Prospect Av (2,5)",4,weekend,17007.666666666668,"2,5"
"Prospect Av (2,5)",5,weekday,99480.33333333333,"2,5"
"Prospect Av (2,5)",5,weekend,15018.0,"2,5"
"Prospect Av (2,5)",6,weekday,87040.0,"2,5"
"Prospect Av (2,5)",6,weekend,17319.666666666668,"2,5"
"Prospect Av (2,5)",7,weekday,75345.0,"2,5"
"Prospect Av (2,5)",7,weekend,14681.666666666666,"2,5"
"Prospect Av (2,5)",8,weekday,79400.66666666667,"2,5"
"Prospect Av (2,5)",8,weekend,13535.333333333334,"2,5"
"Prospect Av (2,5)",9,weekday,82142.66666666667,"2,5"
"Prospect Av (2,5)",9,weekend,10080.0,"2,5"
"Prospect Av (2,5)",10,weekday,87054.0,"2,5"
"Prospect Av (2,5)",10,weekend,13975.333333333334,"2,5"
"Prospect Av (2,5)",11,weekday,89870.5,"2,5"
"Prospect Av (2,5)",11,weekend,15704.0,"2,5"
"Prospect Av (2,5)",12,weekday,84059.5,"2,5"
"Prospect Av (2,5)",12,weekend,18196.0,"2,5"
Prospect Av (R),1,weekday,83162.33333333333,R
Prospect Av (R),1,weekend,16496.333333333332,R
Prospect Av (R),2,weekday,81129.33333333333,R
Prospect Av (R),2,weekend,15682.666666666666,R
Prospect Av (R),3,weekday,96808.66666666667,R
Prospect Av (R),3,weekend,18551.333333333332,R
Prospect Av (R),4,weekday,83867.33333333333,R
Prospect Av (R),4,weekend,17788.333333333332,R
Prospect Av (R),5,weekday,96115.66666666667,R
Prospect Av (R),5,weekend,18195.666666666668,R
Prospect Av (R),6,weekday,88517.33333333333,R
Prospect Av (R),6,weekend,18186.0,R
Prospect Av (R),7,weekday,76995.0,R
Prospect Av (R),7,weekend,18569.666666666668,R
Prospect Av (R),8,weekday,80527.33333333333,R
Prospect Av (R),8,weekend,14636.666666666666,R
Prospect Av (R),9,weekday,86772.66666666667,R
Prospect Av (R),9,weekend,16204.0,R
Prospect Av (R),10,weekday,92654.0,R
Prospect Av (R),10,weekend,20292.333333333332,R
Prospect Av (R),11,weekday,92695.0,R
Prospect Av (R),11,weekend,18378.5,R
Prospect Av (R),12,weekday,85795.5,R
Prospect Av (R),12,weekend,19716.0,R
"Prospect Park (B,Q,S)",1,weekday,125731.33333333333,"B,Q,S"
"Prospect Park (B,Q,S)",1,weekend,27552.333333333332,"B,Q,S"
"Prospect Park (B,Q,S)",2,weekday,124512.66666666667,"B,Q,S"
"Prospect Park (B,Q,S)",2,weekend,33762.333333333336,"B,Q,S"
"Prospect Park (B,Q,S)",3,weekday,147907.33333333334,"B,Q,S"
"Prospect Park (B,Q,S)",3,weekend,35014.333333333336,"B,Q,S"
"Prospect Park (B,Q,S)",4,weekday,141969.0,"B,Q,S"
"Prospect Park (B,Q,S)",4,weekend,52084.666666666664,"B,Q,S"
"Prospect Park (B,Q,S)",5,weekday,159119.33333333334,"B,Q,S"
"Prospect Park (B,Q,S)",5,weekend,48174.666666666664,"B,Q,S"
"Prospect Park (B,Q,S)",6,weekday,146189.66666666666,"B,Q,S"
"Prospect Park (B,Q,S)",6,weekend,51079.0,"B,Q,S"
"Prospect Park (B,Q,S)",7,weekday,132129.66666666666,"B,Q,S"
"Prospect Park (B,Q,S)",7,weekend,43249.0,"B,Q,S"
"Prospect Park (B,Q,S)",8,weekday,135858.66666666666,"B,Q,S"
"Prospect Park (B,Q,S)",8,weekend,39010.0,"B,Q,S"
"Prospect Park (B,Q,S)",9,weekday,142784.33333333334,"B,Q,S"
"Prospect Park (B,Q,S)",9,weekend,38790.666666666664,"B,Q,S"
"Prospect Park (B,Q,S)",10,weekday,143127.66666666666,"B,Q,S"
"Prospect Park (B,Q,S)",10,weekend,47735.333333333336,"B,Q,S"
"Prospect Park (B,Q,S)",11,weekday,142724.5,"B,Q,S"
"Prospect Park (B,Q,S)",11,weekend,55733.0,"B,Q,S"
"Prospect Park (B,Q,S)",12,weekday,131493.5,"B,Q,S"
"Prospect Park (B,Q,S)",12,weekend,38492.5,"B,Q,S"
"Queens Plaza (E,M,R)",1,weekday,207449.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",1,weekend,66273.33333333333,"E,M,R"
"Queens Plaza (E,M,R)",2,weekday,211684.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",2,weekend,44086.0,"E,M,R"
"Queens Plaza (E,M,R)",3,weekday,260507.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",3,weekend,70466.33333333333,"E,M,R"
"Queens Plaza (E,M,R)",4,weekday,222624.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",4,weekend,57636.666666666664,"E,M,R"
"Queens Plaza (E,M,R)",5,weekday,246311.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",5,weekend,45661.333333333336,"E,M,R"
"Queens Plaza (E,M,R)",6,weekday,221901.66666666666,"E,M,R"
"Queens Plaza (E,M,R)",6,weekend,48187.666666666664,"E,M,R"
"Queens Plaza (E,M,R)",7,weekday,215923.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",7,weekend,47962.666666666664,"E,M,R"
"Queens Plaza (E,M,R)",8,weekday,234231.33333333334,"E,M,R"
"Queens Plaza (E,M,R)",8,weekend,48818.0,"E,M,R"
"Queens Plaza (E,M,R)",9,weekday,269391.0,"E,M,R"
"Queens Plaza (E,M,R)",9,weekend,52620.333333333336,"E,M,R"
"Queens Plaza (E,M,R)",10,weekday,280480.3333333333,"E,M,R"
"Queens Plaza (E,M,R)",10,weekend,59755.333333333336,"E,M,R"
"Queens Plaza (E,M,R)",11,weekday,268289.0,"E,M,R"
"Queens Plaza (E,M,R)",11,weekend,64903.5,"E,M,R"
"Queens Plaza (E,M,R)",12,weekday,239085.0,"E,M,R"
"Queens Plaza (E,M,R)",12,weekend,56484.5,"E,M,R"
"Queensboro Plaza (7,N,W)",1,weekday,194979.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",1,weekend,31908.666666666668,"7,N,W"
"Queensboro Plaza (7,N,W)",2,weekday,197741.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",2,weekend,56669.0,"7,N,W"
"Queensboro Plaza (7,N,W)",3,weekday,232736.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",3,weekend,54697.666666666664,"7,N,W"
"Queensboro Plaza (7,N,W)",4,weekday,208856.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",4,weekend,61662.666666666664,"7,N,W"
"Queensboro Plaza (7,N,W)",5,weekday,237554.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",5,weekend,69359.0,"7,N,W"
"Queensboro Plaza (7,N,W)",6,weekday,208723.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",6,weekend,70312.0,"7,N,W"
"Queensboro Plaza (7,N,W)",7,weekday,190831.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",7,weekend,63039.666666666664,"7,N,W"
"Queensboro Plaza (7,N,W)",8,weekday,185377.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",8,weekend,55944.0,"7,N,W"
"Queensboro Plaza (7,N,W)",9,weekday,225962.66666666666,"7,N,W"
"Queensboro Plaza (7,N,W)",9,weekend,63889.333333333336,"7,N,W"
"Queensboro Plaza (7,N,W)",10,weekday,232098.0,"7,N,W"
"Queensboro Plaza (7,N,W)",10,weekend,69646.33333333333,"7,N,W"
"Queensboro Plaza (7,N,W)",11,weekday,234946.5,"7,N,W"
"Queensboro Plaza (7,N,W)",11,weekend,57395.5,"7,N,W"
"Queensboro Plaza (7,N,W)",12,weekday,222326.5,"7,N,W"
"Queensboro Plaza (7,N,W)",12,weekend,65421.5,"7,N,W"
Ralph Av (C),1,weekday,66547.33333333333,C
Ralph Av (C),1,weekend,15404.666666666666,C
Ralph Av (C),2,weekday,65639.66666666667,C
Ralph Av (C),2,weekend,14159.333333333334,C
Ralph Av (C),3,weekday,76996.66666666667,C
Ralph Av (C),3,weekend,14552.666666666666,C
Ralph Av (C),4,weekday,69893.66666666667,C
Ralph Av (C),4,weekend,16865.333333333332,C
Ralph Av (C),5,weekday,77984.33333333333,C
Ralph Av (C),5,weekend,18001.666666666668,C
Ralph Av (C),6,weekday,71558.0,C
Ralph Av (C),6,weekend,20112.666666666668,C
Ralph Av (C),7,weekday,65164.666666666664,C
Ralph Av (C),7,weekend,19376.333333333332,C
Ralph Av (C),8,weekday,69000.66666666667,C
Ralph Av (C),8,weekend,17503.333333333332,C
Ralph Av (C),9,weekday,71027.33333333333,C
Ralph Av (C),9,weekend,18202.333333333332,C
Ralph Av (C),10,weekday,73838.0,C
Ralph Av (C),10,weekend,19450.333333333332,C
Ralph Av (C),11,weekday,72574.0,C
Ralph Av (C),11,weekend,16545.5,C
Ralph Av (C),12,weekday,68753.0,C
Ralph Av (C),12,weekend,17064.0,C
Rector St (1),1,weekday,84561.33333333333,1
Rector St (1),1,weekend,17603.333333333332,1
Rector St (1),2,weekday,87099.0,1
Rector St (1),2,weekend,22686.0,1
Rector St (1),3,weekday,106100.0,1
Rector St (1),3,weekend,22267.333333333332,1
Rector St (1),4,weekday,102979.0,1
Rector St (1),4,weekend,28256.0,1
Rector St (1),5,weekday,113344.66666666667,1
Rector St (1),5,weekend,27406.0,1
Rector St (1),6,weekday,104466.0,1
Rector St (1),6,weekend,27930.666666666668,1
Rector St (1),7,weekday,102469.0,1
Rector St (1),7,weekend,29427.333333333332,1
Rector St (1),8,weekday,104093.33333333333,1
Rector St (1),8,weekend,25287.333333333332,1
Rector St (1),9,weekday,104563.66666666667,1
Rector St (1),9,weekend,27385.333333333332,1
Rector St (1),10,weekday,113487.66666666667,1
Rector St (1),10,weekend,33503.333333333336,1
Rector St (1),11,weekday,107869.0,1
Rector St (1),11,weekend,27536.5,1
Rector St (1),12,weekday,106613.0,1
Rector St (1),12,weekend,35214.0,1
"Rector St (R,W)",1,weekday,63907.666666666664,"R,W"
"Rector St (R,W)",1,weekend,14980.333333333334,"R,W"
"Rector St (R,W)",2,weekday,64350.0,"R,W"
"Rector St (R,W)",2,weekend,8878.333333333334,"R,W"
"Rector St (R,W)",3,weekday,81024.33333333333,"R,W"
"Rector St (R,W)",3,weekend,15831.0,"R,W"
"Rector St (R,W)",4,weekday,77171.33333333333,"R,W"
"Rector St (R,W)",4,weekend,16014.0,"R,W"
"Rector St (R,W)",5,weekday,85111.66666666667,"R,W"
"Rector St (R,W)",5,weekend,15385.0,"R,W"
"Rector St (R,W)",6,weekday,78528.66666666667,"R,W"
"Rector St (R,W)",6,weekend,18121.0,"R,W"
"Rector St (R,W)",7,weekday,73764.33333333333,"R,W"
"Rector St (R,W)",7,weekend,15409.333333333334,"R,W"
"Rector St (R,W)",8,weekday,77126.0,"R,W"
"Rector St (R,W)",8,weekend,16519.333333333332,"R,W"
"Rector St (R,W)",9,weekday,77165.33333333333,"R,W"
"Rector St (R,W)",9,weekend,13595.666666666666,"R,W"
"Rector St (R,W)",10,weekday,81212.66666666667,"R,W"
"Rector St (R,W)",10,weekend,12827.666666666666,"R,W"
"Rector St (R,W)",11,weekday,77311.5,"R,W"
"Rector St (R,W)",11,weekend,10819.0,"R,W"
"Rector St (R,W)",12,weekday,75869.0,"R,W"
"Rector St (R,W)",12,weekend,7874.0,"R,W"
Rockaway Av (3),1,weekday,56091.333333333336,3
Rockaway Av (3),1,weekend,10033.0,3
Rockaway Av (3),2,weekday,56236.333333333336,3
Rockaway Av (3),2,weekend,9046.333333333334,3
Rockaway Av (3),3,weekday,67487.33333333333,3
Rockaway Av (3),3,weekend,10365.666666666666,3
Rockaway Av (3),4,weekday,57284.666666666664,3
Rockaway Av (3),4,weekend,11875.666666666666,3
Rockaway Av (3),5,weekday,64001.0,3
Rockaway Av (3),5,weekend,11314.0,3
Rockaway Av (3),6,weekday,58616.333333333336,3
Rockaway Av (3),6,weekend,10453.0,3
Rockaway Av (3),7,weekday,55996.333333333336,3
Rockaway Av (3),7,weekend,12795.666666666666,3
Rockaway Av (3),8,weekday,58346.0,3
Rockaway Av (3),8,weekend,11938.0,3
Rockaway Av (3),9,weekday,63708.0,3
Rockaway Av (3),9,weekend,11480.0,3
Rockaway Av (3),10,weekday,65118.0,3
Rockaway Av (3),10,weekend,12947.333333333334,3
Rockaway Av (3),11,weekday,60143.0,3
Rockaway Av (3),11,weekend,9098.0,3
Rockaway Av (3),12,weekday,56060.0,3
Rockaway Av (3),12,weekend,7960.5,3
Rockaway Av (C),1,weekday,68122.66666666667,C
Rockaway Av (C),1,weekend,14339.333333333334,C
Rockaway Av (C),2,weekday,68018.0,C
Rockaway Av (C),2,weekend,13197.333333333334,C
Rockaway Av (C),3,weekday,81833.66666666667,C
Rockaway Av (C),3,weekend,13553.666666666666,C
Rockaway Av (C),4,weekday,73694.0,C
Rockaway Av (C),4,weekend,15924.666666666666,C
Rockaway Av (C),5,weekday,84947.66666666667,C
Rockaway Av (C),5,weekend,17481.333333333332,C
Rockaway Av (C),6,weekday,73967.33333333333,C
Rockaway Av (C),6,weekend,18916.0,C
Rockaway Av (C),7,weekday,64990.0,C
Rockaway Av (C),7,weekend,17717.0,C
Rockaway Av (C),8,weekday,67711.66666666667,C
Rockaway Av (C),8,weekend,16035.666666666666,C
Rockaway Av (C),9,weekday,74912.0,C
Rockaway Av (C),9,weekend,17296.0,C
Rockaway Av (C),10,weekday,77455.33333333333,C
Rockaway Av (C),10,weekend,18532.333333333332,C
Rockaway Av (C),11,weekday,75477.0,C
Rockaway Av (C),11,weekend,16086.5,C
Rockaway Av (C),12,weekday,71477.0,C
Rockaway Av (C),12,weekend,16549.0,C
Rockaway Blvd (A),1,weekday,99535.0,A
Rockaway Blvd (A),1,weekend,17883.666666666668,A
Rockaway Blvd (A),2,weekday,98753.33333333333,A
Rockaway Blvd (A),2,weekend,18070.0,A
Rockaway Blvd (A),3,weekday,116111.66666666667,A
Rockaway Blvd (A),3,weekend,24642.666666666668,A
Rockaway Blvd (A),4,weekday,105040.66666666667,A
Rockaway Blvd (A),4,weekend,21289.0,A
Rockaway Blvd (A),5,weekday,115290.0,A
Rockaway Blvd (A),5,weekend,19681.0,A
Rockaway Blvd (A),6,weekday,104664.0,A
Rockaway Blvd (A),6,weekend,22894.666666666668,A
Rockaway Blvd (A),7,weekday,96441.33333333333,A
Rockaway Blvd (A),7,weekend,23409.666666666668,A
Rockaway Blvd (A),8,weekday,102085.0,A
Rockaway Blvd (A),8,weekend,22244.333333333332,A
Rockaway Blvd (A),9,weekday,106651.66666666667,A
Rockaway Blvd (A),9,weekend,18154.333333333332,A
Rockaway Blvd (A),10,weekday,107437.33333333333,A
Rockaway Blvd (A),10,weekend,14908.666666666666,A
Rockaway Blvd (A),11,weekday,108628.0,A
Rockaway Blvd (A),11,weekend,20736.0,A
Rockaway Blvd (A),12,weekday,102386.5,A
Rockaway Blvd (A),12,weekend,22234.5,A
"Rockaway Park-Beach 116 St (A,S)",1,weekday,8677.333333333334,"A,S"
"Rockaway Park-Beach 116 St (A,S)",1,weekend,1888.6666666666667,"A,S"
"Rockaway Park-Beach 116 St (A,S)",2,weekday,8745.0,"A,S"
"Rockaway Park-Beach 116 St (A,S)",2,weekend,1900.3333333333333,"A,S"
"Rockaway Park-Beach 116 St (A,S)",3,weekday,10008.666666666666,"A,S"
"Rockaway Park-Beach 116 St (A,S)",3,weekend,2073.0,"A,S"
"Rockaway Park-Beach 116 St (A,S)",4,weekday,9535.666666666666,"A,S"
"Rockaway Park-Beach 116 St (A,S)",4,weekend,1941.6666666666667,"A,S"
"Rockaway Park-Beach 116 St (A,S)",5,weekday,11679.666666666666,"A,S"
"Rockaway Park-Beach 116 St (A,S)",5,weekend,2927.0,"A,S"
"Rockaway Park-Beach 116 St (A,S)",6,weekday,12014.333333333334,"A,S"
"Rockaway Park-Beach 116 St (A,S)",6,weekend,3985.3333333333335,"A,S"
"Rockaway Park-Beach 116 St (A,S)",7,weekday,12849.333333333334,"A,S"
"Rockaway Park-Beach 116 St (A,S)",7,weekend,6220.666666666667,"A,S"
"Rockaway Park-Beach 116 St (A,S)",8,weekday,12224.666666666666,"A,S"
"Rockaway Park-Beach 116 St (A,S)",8,weekend,5150.0,"A,S"
"Rockaway Park-Beach 116 St (A,S)",9,weekday,10833.333333333334,"A,S"
"Rockaway Park-Beach 116 St (A,S)",9,weekend,2953.3333333333335,"A,S"
"Rockaway Park-Beach 116 St (A,S)",10,weekday,9814.333333333334,"A,S"
"Rockaway Park-Beach 116 St (A,S)",10,weekend,2450.3333333333335,"A,S"
"Rockaway Park-Beach 116 St (A,S)",11,weekday,9740.5,"A,S"
"Rockaway Park-Beach 116 St (A,S)",11,weekend,2059.0,"A,S"
"Rockaway Park-Beach 116 St (A,S)",12,weekday,9155.0,"A,S"
"Rockaway Park-Beach 116 St (A,S)",12,weekend,2236.5,"A,S"
Roosevelt Island (F),1,weekday,88904.0,F
Roosevelt Island (F),1,weekend,23983.333333333332,F
Roosevelt Island (F),2,weekday,86333.33333333333,F
Roosevelt Island (F),2,weekend,17034.333333333332,F
Roosevelt Island (F),3,weekday,107994.33333333333,F
Roosevelt Island (F),3,weekend,25056.0,F
Roosevelt Island (F),4,weekday,125873.66666666667,F
Roosevelt Island (F),4,weekend,47147.0,F
Roosevelt Island (F),5,weekday,137471.0,F
Roosevelt Island (F),5,weekend,39346.666666666664,F
Roosevelt Island (F),6,weekday,127199.66666666667,F
Roosevelt Island (F),6,weekend,41099.333333333336,F
Roosevelt Island (F),7,weekday,125963.66666666667,F
Roosevelt Island (F),7,weekend,40229.0,F
Roosevelt Island (F),8,weekday,126107.33333333333,F
Roosevelt Island (F),8,weekend,32898.0,F
Roosevelt Island (F),9,weekday,105359.33333333333,F
Roosevelt Island (F),9,weekend,30016.0,F
Roosevelt Island (F),10,weekday,113944.66666666667,F
Roosevelt Island (F),10,weekend,37698.0,F
Roosevelt Island (F),11,weekday,100244.0,F
Roosevelt Island (F),11,weekend,27596.5,F
Roosevelt Island (F),12,weekday,95890.5,F
Roosevelt Island (F),12,weekend,30074.5,F
Saratoga Av (3),1,weekday,63465.333333333336,3
Saratoga Av (3),1,weekend,10488.666666666666,3
Saratoga Av (3),2,weekday,62582.666666666664,3
Saratoga Av (3),2,weekend,9379.666666666666,3
Saratoga Av (3),3,weekday,74632.0,3
Saratoga Av (3),3,weekend,10768.666666666666,3
Saratoga Av (3),4,weekday,65899.66666666667,3
Saratoga Av (3),4,weekend,12405.0,3
Saratoga Av (3),5,weekday,72529.66666666667,3
Saratoga Av (3),5,weekend,11885.0,3
Saratoga Av (3),6,weekday,66059.33333333333,3
Saratoga Av (3),6,weekend,10804.666666666666,3
Saratoga Av (3),7,weekday,59416.666666666664,3
Saratoga Av (3),7,weekend,12676.333333333334,3
Saratoga Av (3),8,weekday,62827.0,3
Saratoga Av (3),8,weekend,11750.0,3
Saratoga Av (3),9,weekday,67251.33333333333,3
Saratoga Av (3),9,weekend,11494.333333333334,3
Saratoga Av (3),10,weekday,68850.66666666667,3
Saratoga Av (3),10,weekend,13069.0,3
Saratoga Av (3),11,weekday,68135.5,3
Saratoga Av (3),11,weekend,9629.0,3
Saratoga Av (3),12,weekday,62379.5,3
Saratoga Av (3),12,weekend,8763.0,3
Seneca Av (M),1,weekday,40710.0,M
Seneca Av (M),1,weekend,8612.333333333334,M
Seneca Av (M),2,weekday,39036.333333333336,M
Seneca Av (M),2,weekend,8558.333333333334,M
Seneca Av (M),3,weekday,47396.666666666664,M
Seneca Av (M),3,weekend,10278.333333333334,M
Seneca Av (M),4,weekday,42875.0,M
Seneca Av (M),4,weekend,10444.666666666666,M
Seneca Av (M),5,weekday,47171.666666666664,M
Seneca Av (M),5,weekend,7189.0,M
Seneca Av (M),6,weekday,43091.333333333336,M
Seneca Av (M),6,weekend,6492.666666666667,M
Seneca Av (M),7,weekday,39513.666666666664,M
Seneca Av (M),7,weekend,7891.0,M
Seneca Av (M),8,weekday,41178.333333333336,M
Seneca Av (M),8,weekend,8392.666666666666,M
Seneca Av (M),9,weekday,40945.333333333336,M
Seneca Av (M),9,weekend,6871.666666666667,M
Seneca Av (M),10,weekday,41953.0,M
Seneca Av (M),10,weekend,8298.333333333334,M
Seneca Av (M),11,weekday,37458.5,M
Seneca Av (M),11,weekend,5756.0,M
Seneca Av (M),12,weekday,35026.0,M
Seneca Av (M),12,weekend,7468.5,M
"Sheepshead Bay (B,Q)",1,weekday,178339.0,"B,Q"
"Sheepshead Bay (B,Q)",1,weekend,28300.0,"B,Q"
"Sheepshead Bay (B,Q)",2,weekday,178252.33333333334,"B,Q"
"Sheepshead Bay (B,Q)",2,weekend,29433.666666666668,"B,Q"
"Sheepshead Bay (B,Q)",3,weekday,210538.33333333334,"B,Q"
"Sheepshead Bay (B,Q)",3,weekend,32029.666666666668,"B,Q"
"Sheepshead Bay (B,Q)",4,weekday,188636.66666666666,"B,Q"
"Sheepshead Bay (B,Q)",4,weekend,28896.333333333332,"B,Q"
"Sheepshead Bay (B,Q)",5,weekday,214904.0,"B,Q"
"Sheepshead Bay (B,Q)",5,weekend,35054.666666666664,"B,Q"
"Sheepshead Bay (B,Q)",6,weekday,196485.66666666666,"B,Q"
"Sheepshead Bay (B,Q)",6,weekend,38577.333333333336,"B,Q"
"Sheepshead Bay (B,Q)",7,weekday,182306.0,"B,Q"
"Sheepshead Bay (B,Q)",7,weekend,38202.0,"B,Q"
"Sheepshead Bay (B,Q)",8,weekday,190093.0,"B,Q"
"Sheepshead Bay (B,Q)",8,weekend,34336.666666666664,"B,Q"
"Sheepshead Bay (B,Q)",9,weekday,198429.33333333334,"B,Q"
"Sheepshead Bay (B,Q)",9,weekend,35265.333333333336,"B,Q"
"Sheepshead Bay (B,Q)",10,weekday,202658.33333333334,"B,Q"
"Sheepshead Bay (B,Q)",10,weekend,26433.666666666668,"B,Q"
"Sheepshead Bay (B,Q)",11,weekday,205127.0,"B,Q"
"Sheepshead Bay (B,Q)",11,weekend,19667.0,"B,Q"
"Sheepshead Bay (B,Q)",12,weekday,191790.5,"B,Q"
"Sheepshead Bay (B,Q)",12,weekend,36246.0,"B,Q"
Shepherd Av (C),1,weekday,36325.666666666664,C
Shepherd Av (C),1,weekend,6552.666666666667,C
Shepherd Av (C),2,weekday,35658.0,C
Shepherd Av (C),2,weekend,6384.666666666667,C
Shepherd Av (C),3,weekday,43295.333333333336,C
Shepherd Av (C),3,weekend,7452.0,C
Shepherd Av (C),4,weekday,38378.666666666664,C
Shepherd Av (C),4,weekend,7602.0,C
Shepherd Av (C),5,weekday,43218.333333333336,C
Shepherd Av (C),5,weekend,7864.0,C
Shepherd Av (C),6,weekday,38775.0,C
Shepherd Av (C),6,weekend,8433.666666666666,C
Shepherd Av (C),7,weekday,33539.333333333336,C
Shepherd Av (C),7,weekend,7920.0,C
Shepherd Av (C),8,weekday,36065.333333333336,C
Shepherd Av (C),8,weekend,7473.0,C
Shepherd Av (C),9,weekday,38716.666666666664,C
Shepherd Av (C),9,weekend,7573.333333333333,C
Shepherd Av (C),10,weekday,40350.666666666664,C
Shepherd Av (C),10,weekend,8284.666666666666,C
Shepherd Av (C),11,weekday,40048.0,C
Shepherd Av (C),11,weekend,7138.5,C
Shepherd Av (C),12,weekday,37131.5,C
Shepherd Av (C),12,weekend,7522.0,C
"Simpson St (2,5)",1,weekday,92731.0,"2,5"
"Simpson St (2,5)",1,weekend,17869.333333333332,"2,5"
"Simpson St (2,5)",2,weekday,93084.66666666667,"2,5"
"Simpson St (2,5)",2,weekend,17065.666666666668,"2,5"
"Simpson St (2,5)",3,weekday,111391.0,"2,5"
"Simpson St (2,5)",3,weekend,20207.666666666668,"2,5"
"Simpson St (2,5)",4,weekday,99072.66666666667,"2,5"
"Simpson St (2,5)",4,weekend,20415.666666666668,"2,5"
"Simpson St (2,5)",5,weekday,106996.0,"2,5"
"Simpson St (2,5)",5,weekend,17878.0,"2,5"
"Simpson St (2,5)",6,weekday,96003.0,"2,5"
"Simpson St (2,5)",6,weekend,20259.0,"2,5"
"Simpson St (2,5)",7,weekday,83556.66666666667,"2,5"
"Simpson St (2,5)",7,weekend,17948.666666666668,"2,5"
"Simpson St (2,5)",8,weekday,88247.0,"2,5"
"Simpson St (2,5)",8,weekend,16621.333333333332,"2,5"
"Simpson St (2,5)",9,weekday,92256.66666666667,"2,5"
"Simpson St (2,5)",9,weekend,12948.333333333334,"2,5"
"Simpson St (2,5)",10,weekday,97435.66666666667,"2,5"
"Simpson St (2,5)",10,weekend,17513.666666666668,"2,5"
"Simpson St (2,5)",11,weekday,96943.5,"2,5"
"Simpson St (2,5)",11,weekend,18456.5,"2,5"
"Simpson St (2,5)",12,weekday,91438.0,"2,5"
"Simpson St (2,5)",12,weekend,21620.0,"2,5"
"Smith-9 Sts (F,G)",1,weekday,60934.666666666664,"F,G"
"Smith-9 Sts (F,G)",1,weekend,12710.333333333334,"F,G"
"Smith-9 Sts (F,G)",2,weekday,58646.333333333336,"F,G"
"Smith-9 Sts (F,G)",2,weekend,12048.0,"F,G"
"Smith-9 Sts (F,G)",3,weekday,68331.66666666667,"F,G"
"Smith-9 Sts (F,G)",3,weekend,14210.0,"F,G"
"Smith-9 Sts (F,G)",4,weekday,62227.666666666664,"F,G"
"Smith-9 Sts (F,G)",4,weekend,15313.0,"F,G"
"Smith-9 Sts (F,G)",5,weekday,70008.33333333333,"F,G"
"Smith-9 Sts (F,G)",5,weekend,13607.333333333334,"F,G"
"Smith-9 Sts (F,G)",6,weekday,65509.666666666664,"F,G"
"Smith-9 Sts (F,G)",6,weekend,15506.333333333334,"F,G"
